Plot Title: HOBO_178,,,,,,
#,"Date Time, GMT-06:00","Temp, °C (LGR S/N: 10604178, SEN S/N: 10604178)",Coupler Attached (LGR S/N: 10604178),Host Connected (LGR S/N: 10604178),Stopped (LGR S/N: 10604178),End Of File (LGR S/N: 10604178)
1,05/03/23 12:00:00 AM,12.401,,,,
2,05/03/23 01:00:00 AM,12.013,,,,
3,05/03/23 02:00:00 AM,12.013,,,,
4,05/03/23 03:00:00 AM,12.110,,,,
5,05/03/23 04:00:00 AM,12.013,,,,
6,05/03/23 05:00:00 AM,9.866,,,,
7,05/03/23 06:00:00 AM,10.259,,,,
8,05/03/23 07:00:00 AM,16.427,,,,
9,05/03/23 08:00:00 AM,17.094,,,,
10,05/03/23 09:00:00 AM,17.570,,,,
11,05/03/23 10:00:00 AM,17.760,,,,
12,05/03/23 11:00:00 AM,17.379,,,,
13,05/03/23 12:00:00 PM,18.616,,,,
14,05/03/23 01:00:00 PM,20.138,,,,
15,05/03/23 02:00:00 PM,21.091,,,,
16,05/03/23 03:00:00 PM,24.158,,,,
17,05/03/23 04:00:00 PM,22.429,,,,
18,05/03/23 05:00:00 PM,20.138,,,,
19,05/03/23 06:00:00 PM,20.138,,,,
20,05/03/23 07:00:00 PM,18.521,,,,
21,05/03/23 08:00:00 PM,17.189,,,,
22,05/03/23 09:00:00 PM,16.427,,,,
23,05/03/23 10:00:00 PM,16.618,,,,
24,05/03/23 11:00:00 PM,16.713,,,,
25,05/04/23 12:00:00 AM,16.808,,,,
26,05/04/23 01:00:00 AM,15.951,,,,
27,05/04/23 02:00:00 AM,15.187,,,,
28,05/04/23 03:00:00 AM,13.942,,,,
29,05/04/23 04:00:00 AM,12.787,,,,
30,05/04/23 05:00:00 AM,12.497,,,,
31,05/04/23 06:00:00 AM,12.497,,,,
32,05/04/23 07:00:00 AM,11.722,,,,
33,05/04/23 08:00:00 AM,12.013,,,,
34,05/04/23 09:00:00 AM,14.230,,,,
35,05/04/23 10:00:00 AM,17.760,,,,
36,05/04/23 11:00:00 AM,15.760,,,,
37,05/04/23 12:00:00 PM,16.237,,,,
38,05/04/23 01:00:00 PM,18.806,,,,
39,05/04/23 02:00:00 PM,18.806,,,,
40,05/04/23 03:00:00 PM,17.475,,,,
41,05/04/23 04:00:00 PM,20.424,,,,
42,05/04/23 05:00:00 PM,19.472,,,,
43,05/04/23 06:00:00 PM,18.426,,,,
44,05/04/23 07:00:00 PM,17.189,,,,
45,05/04/23 08:00:00 PM,15.855,,,,
46,05/04/23 09:00:00 PM,12.594,,,,
47,05/04/23 10:00:00 PM,13.365,,,,
48,05/04/23 11:00:00 PM,12.207,,,,
49,05/05/23 12:00:00 AM,10.846,,,,
50,05/05/23 01:00:00 AM,10.944,,,,
51,05/05/23 02:00:00 AM,11.819,,,,
52,05/05/23 03:00:00 AM,10.063,,,,
53,05/05/23 04:00:00 AM,9.077,,,,
54,05/05/23 05:00:00 AM,9.472,,,,
55,05/05/23 06:00:00 AM,8.082,,,,
56,05/05/23 07:00:00 AM,9.472,,,,
57,05/05/23 08:00:00 AM,15.091,,,,
58,05/05/23 09:00:00 AM,15.760,,,,
59,05/05/23 10:00:00 AM,11.916,,,,
60,05/05/23 11:00:00 AM,14.996,,,,
61,05/05/23 12:00:00 PM,13.654,,,,
62,05/05/23 01:00:00 PM,13.558,,,,
63,05/05/23 02:00:00 PM,14.517,,,,
64,05/05/23 03:00:00 PM,15.855,,,,
65,05/05/23 04:00:00 PM,16.523,,,,
66,05/05/23 05:00:00 PM,14.709,,,,
67,05/05/23 06:00:00 PM,13.654,,,,
68,05/05/23 07:00:00 PM,13.654,,,,
69,05/05/23 08:00:00 PM,12.690,,,,
70,05/05/23 09:00:00 PM,11.722,,,,
71,05/05/23 10:00:00 PM,10.846,,,,
72,05/05/23 11:00:00 PM,10.161,,,,
73,05/06/23 12:00:00 AM,8.779,,,,
74,05/06/23 01:00:00 AM,8.481,,,,
75,05/06/23 02:00:00 AM,8.481,,,,
76,05/06/23 03:00:00 AM,7.280,,,,
77,05/06/23 04:00:00 AM,6.268,,,,
78,05/06/23 05:00:00 AM,5.552,,,,
79,05/06/23 06:00:00 AM,4.934,,,,
80,05/06/23 07:00:00 AM,8.082,,,,
81,05/06/23 08:00:00 AM,12.304,,,,
82,05/06/23 09:00:00 AM,12.594,,,,
83,05/06/23 10:00:00 AM,13.173,,,,
84,05/06/23 11:00:00 AM,13.558,,,,
85,05/06/23 12:00:00 PM,12.690,,,,
86,05/06/23 01:00:00 PM,13.461,,,,
87,05/06/23 02:00:00 PM,13.942,,,,
88,05/06/23 03:00:00 PM,14.996,,,,
89,05/06/23 04:00:00 PM,14.613,,,,
90,05/06/23 05:00:00 PM,12.883,,,,
91,05/06/23 06:00:00 PM,14.613,,,,
92,05/06/23 07:00:00 PM,14.038,,,,
93,05/06/23 08:00:00 PM,12.787,,,,
94,05/06/23 09:00:00 PM,11.334,,,,
95,05/06/23 10:00:00 PM,11.722,,,,
96,05/06/23 11:00:00 PM,11.528,,,,
97,05/07/23 12:00:00 AM,11.139,,,,
98,05/07/23 01:00:00 AM,10.846,,,,
99,05/07/23 02:00:00 AM,11.334,,,,
100,05/07/23 03:00:00 AM,10.846,,,,
101,05/07/23 04:00:00 AM,10.063,,,,
102,05/07/23 05:00:00 AM,9.472,,,,
103,05/07/23 06:00:00 AM,8.481,,,,
104,05/07/23 07:00:00 AM,7.179,,,,
105,05/07/23 08:00:00 AM,8.082,,,,
106,05/07/23 09:00:00 AM,7.782,,,,
107,05/07/23 10:00:00 AM,9.275,,,,
108,05/07/23 11:00:00 AM,9.866,,,,
109,05/07/23 12:00:00 PM,11.334,,,,
110,05/07/23 01:00:00 PM,12.497,,,,
111,05/07/23 02:00:00 PM,12.110,,,,
112,05/07/23 03:00:00 PM,13.365,,,,
113,05/07/23 04:00:00 PM,14.325,,,,
114,05/07/23 05:00:00 PM,13.846,,,,
115,05/07/23 06:00:00 PM,13.173,,,,
116,05/07/23 07:00:00 PM,11.819,,,,
117,05/07/23 08:00:00 PM,10.161,,,,
118,05/07/23 09:00:00 PM,10.063,,,,
119,05/07/23 10:00:00 PM,9.669,,,,
120,05/07/23 11:00:00 PM,9.275,,,,
121,05/08/23 12:00:00 AM,9.176,,,,
122,05/08/23 01:00:00 AM,8.978,,,,
123,05/08/23 02:00:00 AM,8.382,,,,
124,05/08/23 03:00:00 AM,8.382,,,,
125,05/08/23 04:00:00 AM,8.282,,,,
126,05/08/23 05:00:00 AM,7.983,,,,
127,05/08/23 06:00:00 AM,7.582,,,,
128,05/08/23 07:00:00 AM,13.654,,,,
