Plot Title: HOBO_355,,,,,,
#,"Date Time, GMT-06:00","Temp, °C (LGR S/N: 10389355, SEN S/N: 10389355)",Coupler Attached (LGR S/N: 10389355),Host Connected (LGR S/N: 10389355),Stopped (LGR S/N: 10389355),End Of File (LGR S/N: 10389355)
1,05/03/23 12:00:00 AM,12.980,,,,
2,05/03/23 01:00:00 AM,12.401,,,,
3,05/03/23 02:00:00 AM,12.594,,,,
4,05/03/23 03:00:00 AM,12.497,,,,
5,05/03/23 04:00:00 AM,12.401,,,,
6,05/03/23 05:00:00 AM,11.139,,,,
7,05/03/23 06:00:00 AM,10.455,,,,
8,05/03/23 07:00:00 AM,12.304,,,,
9,05/03/23 08:00:00 AM,14.517,,,,
10,05/03/23 09:00:00 AM,15.664,,,,
11,05/03/23 10:00:00 AM,17.475,,,,
12,05/03/23 11:00:00 AM,18.045,,,,
13,05/03/23 12:00:00 PM,20.424,,,,
14,05/03/23 01:00:00 PM,22.812,,,,
15,05/03/23 02:00:00 PM,21.951,,,,
16,05/03/23 03:00:00 PM,21.664,,,,
17,05/03/23 04:00:00 PM,21.664,,,,
18,05/03/23 05:00:00 PM,20.138,,,,
19,05/03/23 06:00:00 PM,20.329,,,,
20,05/03/23 07:00:00 PM,18.711,,,,
21,05/03/23 08:00:00 PM,17.570,,,,
22,05/03/23 09:00:00 PM,16.903,,,,
23,05/03/23 10:00:00 PM,16.903,,,,
24,05/03/23 11:00:00 PM,17.189,,,,
25,05/04/23 12:00:00 AM,17.094,,,,
26,05/04/23 01:00:00 AM,16.618,,,,
27,05/04/23 02:00:00 AM,15.378,,,,
28,05/04/23 03:00:00 AM,14.038,,,,
29,05/04/23 04:00:00 AM,12.980,,,,
30,05/04/23 05:00:00 AM,12.883,,,,
31,05/04/23 06:00:00 AM,12.497,,,,
32,05/04/23 07:00:00 AM,11.722,,,,
33,05/04/23 08:00:00 AM,12.110,,,,
34,05/04/23 09:00:00 AM,13.173,,,,
35,05/04/23 10:00:00 AM,16.046,,,,
36,05/04/23 11:00:00 AM,15.951,,,,
37,05/04/23 12:00:00 PM,17.189,,,,
38,05/04/23 01:00:00 PM,20.138,,,,
39,05/04/23 02:00:00 PM,19.187,,,,
40,05/04/23 03:00:00 PM,17.855,,,,
41,05/04/23 04:00:00 PM,18.711,,,,
42,05/04/23 05:00:00 PM,18.806,,,,
43,05/04/23 06:00:00 PM,18.426,,,,
44,05/04/23 07:00:00 PM,17.284,,,,
45,05/04/23 08:00:00 PM,15.760,,,,
46,05/04/23 09:00:00 PM,13.750,,,,
47,05/04/23 10:00:00 PM,13.558,,,,
48,05/04/23 11:00:00 PM,12.980,,,,
49,05/05/23 12:00:00 AM,12.013,,,,
50,05/05/23 01:00:00 AM,11.236,,,,
51,05/05/23 02:00:00 AM,11.528,,,,
52,05/05/23 03:00:00 AM,9.965,,,,
53,05/05/23 04:00:00 AM,9.472,,,,
54,05/05/23 05:00:00 AM,9.571,,,,
55,05/05/23 06:00:00 AM,8.182,,,,
56,05/05/23 07:00:00 AM,9.077,,,,
57,05/05/23 08:00:00 AM,12.110,,,,
58,05/05/23 09:00:00 AM,14.325,,,,
59,05/05/23 10:00:00 AM,12.013,,,,
60,05/05/23 11:00:00 AM,15.664,,,,
61,05/05/23 12:00:00 PM,14.325,,,,
62,05/05/23 01:00:00 PM,14.804,,,,
63,05/05/23 02:00:00 PM,15.187,,,,
64,05/05/23 03:00:00 PM,15.378,,,,
65,05/05/23 04:00:00 PM,15.664,,,,
66,05/05/23 05:00:00 PM,14.038,,,,
67,05/05/23 06:00:00 PM,13.558,,,,
68,05/05/23 07:00:00 PM,13.750,,,,
69,05/05/23 08:00:00 PM,12.497,,,,
70,05/05/23 09:00:00 PM,11.625,,,,
71,05/05/23 10:00:00 PM,10.944,,,,
72,05/05/23 11:00:00 PM,9.669,,,,
73,05/06/23 12:00:00 AM,8.182,,,,
74,05/06/23 01:00:00 AM,8.481,,,,
75,05/06/23 02:00:00 AM,8.481,,,,
76,05/06/23 03:00:00 AM,6.877,,,,
77,05/06/23 04:00:00 AM,6.370,,,,
78,05/06/23 05:00:00 AM,5.757,,,,
79,05/06/23 06:00:00 AM,5.037,,,,
80,05/06/23 07:00:00 AM,5.244,,,,
81,05/06/23 08:00:00 AM,10.161,,,,
82,05/06/23 09:00:00 AM,11.431,,,,
83,05/06/23 10:00:00 AM,12.690,,,,
84,05/06/23 11:00:00 AM,14.517,,,,
85,05/06/23 12:00:00 PM,12.883,,,,
86,05/06/23 01:00:00 PM,14.134,,,,
87,05/06/23 02:00:00 PM,14.709,,,,
88,05/06/23 03:00:00 PM,15.855,,,,
89,05/06/23 04:00:00 PM,14.900,,,,
90,05/06/23 05:00:00 PM,13.365,,,,
91,05/06/23 06:00:00 PM,14.709,,,,
92,05/06/23 07:00:00 PM,13.750,,,,
93,05/06/23 08:00:00 PM,12.207,,,,
94,05/06/23 09:00:00 PM,11.431,,,,
95,05/06/23 10:00:00 PM,11.334,,,,
96,05/06/23 11:00:00 PM,11.236,,,,
97,05/07/23 12:00:00 AM,11.236,,,,
98,05/07/23 01:00:00 AM,10.944,,,,
99,05/07/23 02:00:00 AM,10.944,,,,
100,05/07/23 03:00:00 AM,10.748,,,,
101,05/07/23 04:00:00 AM,9.571,,,,
102,05/07/23 05:00:00 AM,9.571,,,,
103,05/07/23 06:00:00 AM,8.581,,,,
104,05/07/23 07:00:00 AM,7.079,,,,
105,05/07/23 08:00:00 AM,8.082,,,,
106,05/07/23 09:00:00 AM,7.983,,,,
107,05/07/23 10:00:00 AM,9.472,,,,
108,05/07/23 11:00:00 AM,9.571,,,,
109,05/07/23 12:00:00 PM,10.846,,,,
110,05/07/23 01:00:00 PM,12.594,,,,
111,05/07/23 02:00:00 PM,13.173,,,,
112,05/07/23 03:00:00 PM,13.558,,,,
113,05/07/23 04:00:00 PM,14.038,,,,
114,05/07/23 05:00:00 PM,13.942,,,,
115,05/07/23 06:00:00 PM,13.269,,,,
116,05/07/23 07:00:00 PM,12.207,,,,
117,05/07/23 08:00:00 PM,10.748,,,,
118,05/07/23 09:00:00 PM,10.357,,,,
119,05/07/23 10:00:00 PM,9.866,,,,
120,05/07/23 11:00:00 PM,9.472,,,,
121,05/08/23 12:00:00 AM,9.571,,,,
122,05/08/23 01:00:00 AM,9.373,,,,
123,05/08/23 02:00:00 AM,8.481,,,,
124,05/08/23 03:00:00 AM,8.879,,,,
125,05/08/23 04:00:00 AM,8.581,,,,
126,05/08/23 05:00:00 AM,8.978,,,,
127,05/08/23 06:00:00 AM,8.581,,,,
128,05/08/23 07:00:00 AM,10.259,,,,
129,05/08/23 08:00:00 AM,10.846,,,,
130,05/08/23 09:00:00 AM,13.654,,,,
131,05/08/23 10:00:00 AM,15.378,,,,
132,05/08/23 11:00:00 AM,16.046,,,,
133,05/08/23 12:00:00 PM,20.329,,,,
134,05/08/23 01:00:00 PM,19.758,,,,
135,05/08/23 02:00:00 PM,19.662,,,,
136,05/08/23 03:00:00 PM,19.282,,,,
137,05/08/23 04:00:00 PM,19.662,,,,
138,05/08/23 05:00:00 PM,18.711,,,,
139,05/08/23 06:00:00 PM,18.045,,,,
140,05/08/23 07:00:00 PM,18.616,,,,
141,05/08/23 08:00:00 PM,17.475,,,,
142,05/08/23 09:00:00 PM,16.046,,,,
143,05/08/23 10:00:00 PM,15.569,,,,
144,05/08/23 11:00:00 PM,14.613,,,,
145,05/09/23 12:00:00 AM,14.900,,,,
