Plot Title: HOBO_2351,,,,,,
#,"Date Time, GMT-06:00","Temp, °C (LGR S/N: 21162351, SEN S/N: 21162351)",Coupler Attached (LGR S/N: 21162351),Host Connected (LGR S/N: 21162351),Stopped (LGR S/N: 21162351),End Of File (LGR S/N: 21162351)
2,02/10/24 03:00:00 PM,1.872,,,,
3,02/10/24 04:00:00 PM,2.730,,,,
4,02/10/24 05:00:00 PM,1.003,,,,
5,02/10/24 06:00:00 PM,-1.114,,,,
6,02/10/24 07:00:00 PM,-1.684,,,,
7,02/10/24 08:00:00 PM,-2.030,,,,
8,02/10/24 09:00:00 PM,-3.197,,,,
9,02/10/24 10:00:00 PM,-3.792,,,,
10,02/10/24 11:00:00 PM,-4.514,,,,
11,02/11/24 12:00:00 AM,-5.125,,,,
12,02/11/24 01:00:00 AM,-5.620,,,,
13,02/11/24 02:00:00 AM,-5.995,,,,
14,02/11/24 03:00:00 AM,-6.373,,,,
15,02/11/24 04:00:00 AM,-6.626,,,,
16,02/11/24 05:00:00 AM,-6.754,,,,
17,02/11/24 06:00:00 AM,-6.882,,,,
18,02/11/24 07:00:00 AM,-7.010,,,,
19,02/11/24 08:00:00 AM,-7.267,,,,
20,02/11/24 09:00:00 AM,-4.880,,,,
21,02/11/24 10:00:00 AM,-3.434,,,,
22,02/11/24 11:00:00 AM,-2.030,,,,
23,02/11/24 12:00:00 PM,2.837,,,,
24,02/11/24 01:00:00 PM,2.943,,,,
25,02/11/24 02:00:00 PM,1.439,,,,
26,02/11/24 03:00:00 PM,0.674,,,,
27,02/11/24 04:00:00 PM,1.330,,,,
28,02/11/24 05:00:00 PM,-0.437,,,,
29,02/11/24 06:00:00 PM,-1.456,,,,
30,02/11/24 07:00:00 PM,-2.494,,,,
31,02/11/24 08:00:00 PM,-3.197,,,,
32,02/11/24 09:00:00 PM,-2.494,,,,
33,02/11/24 10:00:00 PM,-3.079,,,,
34,02/11/24 11:00:00 PM,-3.316,,,,
35,02/12/24 12:00:00 AM,-3.911,,,,
36,02/12/24 01:00:00 AM,-4.152,,,,
37,02/12/24 02:00:00 AM,-4.031,,,,
38,02/12/24 03:00:00 AM,-4.031,,,,
39,02/12/24 04:00:00 AM,-4.272,,,,
