Plot Title: HOBO_185,,,,,,
#,"Date Time, GMT-06:00","Temp, °C (LGR S/N: 10604185, SEN S/N: 10604185)",Coupler Attached (LGR S/N: 10604185),Host Connected (LGR S/N: 10604185),Stopped (LGR S/N: 10604185),End Of File (LGR S/N: 10604185)
1,05/03/23 12:00:00 AM,8.680,,,,
2,05/03/23 01:00:00 AM,9.373,,,,
3,05/03/23 02:00:00 AM,8.680,,,,
4,05/03/23 03:00:00 AM,8.680,,,,
5,05/03/23 04:00:00 AM,8.680,,,,
6,05/03/23 05:00:00 AM,6.064,,,,
7,05/03/23 06:00:00 AM,6.370,,,,
8,05/03/23 07:00:00 AM,7.481,,,,
9,05/03/23 08:00:00 AM,12.401,,,,
10,05/03/23 09:00:00 AM,14.996,,,,
11,05/03/23 10:00:00 AM,17.665,,,,
12,05/03/23 11:00:00 AM,19.187,,,,
13,05/03/23 12:00:00 PM,21.282,,,,
14,05/03/23 01:00:00 PM,22.333,,,,
15,05/03/23 02:00:00 PM,27.173,,,,
16,05/03/23 03:00:00 PM,26.195,,,,
17,05/03/23 04:00:00 PM,26.488,,,,
18,05/03/23 05:00:00 PM,22.429,,,,
19,05/03/23 06:00:00 PM,23.100,,,,
20,05/03/23 07:00:00 PM,19.092,,,,
21,05/03/23 08:00:00 PM,17.284,,,,
22,05/03/23 09:00:00 PM,13.654,,,,
23,05/03/23 10:00:00 PM,15.664,,,,
24,05/03/23 11:00:00 PM,16.903,,,,
25,05/04/23 12:00:00 AM,16.237,,,,
26,05/04/23 01:00:00 AM,15.473,,,,
27,05/04/23 02:00:00 AM,15.282,,,,
28,05/04/23 03:00:00 AM,13.461,,,,
29,05/04/23 04:00:00 AM,11.722,,,,
30,05/04/23 05:00:00 AM,11.236,,,,
31,05/04/23 06:00:00 AM,10.651,,,,
32,05/04/23 07:00:00 AM,11.528,,,,
33,05/04/23 08:00:00 AM,12.207,,,,
34,05/04/23 09:00:00 AM,14.134,,,,
35,05/04/23 10:00:00 AM,17.284,,,,
36,05/04/23 11:00:00 AM,16.618,,,,
37,05/04/23 12:00:00 PM,19.567,,,,
38,05/04/23 01:00:00 PM,22.046,,,,
39,05/04/23 02:00:00 PM,23.581,,,,
40,05/04/23 03:00:00 PM,20.234,,,,
41,05/04/23 04:00:00 PM,23.966,,,,
42,05/04/23 05:00:00 PM,22.621,,,,
43,05/04/23 06:00:00 PM,20.519,,,,
44,05/04/23 07:00:00 PM,18.521,,,,
45,05/04/23 08:00:00 PM,15.091,,,,
46,05/04/23 09:00:00 PM,10.259,,,,
47,05/04/23 10:00:00 PM,9.768,,,,
48,05/04/23 11:00:00 PM,8.282,,,,
49,05/05/23 12:00:00 AM,7.079,,,,
50,05/05/23 01:00:00 AM,6.268,,,,
51,05/05/23 02:00:00 AM,9.472,,,,
52,05/05/23 03:00:00 AM,6.674,,,,
53,05/05/23 04:00:00 AM,5.552,,,,
54,05/05/23 05:00:00 AM,6.978,,,,
55,05/05/23 06:00:00 AM,6.268,,,,
56,05/05/23 07:00:00 AM,5.655,,,,
57,05/05/23 08:00:00 AM,10.944,,,,
58,05/05/23 09:00:00 AM,13.846,,,,
59,05/05/23 10:00:00 AM,12.401,,,,
60,05/05/23 11:00:00 AM,17.665,,,,
61,05/05/23 12:00:00 PM,15.664,,,,
62,05/05/23 01:00:00 PM,15.187,,,,
63,05/05/23 02:00:00 PM,18.140,,,,
64,05/05/23 03:00:00 PM,18.616,,,,
65,05/05/23 04:00:00 PM,18.901,,,,
66,05/05/23 05:00:00 PM,16.427,,,,
67,05/05/23 06:00:00 PM,14.325,,,,
68,05/05/23 07:00:00 PM,14.613,,,,
69,05/05/23 08:00:00 PM,12.013,,,,
70,05/05/23 09:00:00 PM,11.041,,,,
71,05/05/23 10:00:00 PM,10.455,,,,
72,05/05/23 11:00:00 PM,8.581,,,,
73,05/06/23 12:00:00 AM,6.268,,,,
74,05/06/23 01:00:00 AM,8.182,,,,
75,05/06/23 02:00:00 AM,8.082,,,,
76,05/06/23 03:00:00 AM,6.471,,,,
77,05/06/23 04:00:00 AM,4.102,,,,
78,05/06/23 05:00:00 AM,2.410,,,,
79,05/06/23 06:00:00 AM,1.764,,,,
80,05/06/23 07:00:00 AM,4.207,,,,
81,05/06/23 08:00:00 AM,9.373,,,,
82,05/06/23 09:00:00 AM,11.041,,,,
83,05/06/23 10:00:00 AM,12.497,,,,
84,05/06/23 11:00:00 AM,13.654,,,,
85,05/06/23 12:00:00 PM,13.558,,,,
86,05/06/23 01:00:00 PM,14.517,,,,
87,05/06/23 02:00:00 PM,17.094,,,,
88,05/06/23 03:00:00 PM,17.475,,,,
89,05/06/23 04:00:00 PM,15.855,,,,
90,05/06/23 05:00:00 PM,13.654,,,,
91,05/06/23 06:00:00 PM,15.760,,,,
92,05/06/23 07:00:00 PM,15.091,,,,
93,05/06/23 08:00:00 PM,12.110,,,,
94,05/06/23 09:00:00 PM,10.455,,,,
95,05/06/23 10:00:00 PM,9.571,,,,
96,05/06/23 11:00:00 PM,9.571,,,,
97,05/07/23 12:00:00 AM,9.571,,,,
98,05/07/23 01:00:00 AM,9.275,,,,
99,05/07/23 02:00:00 AM,11.236,,,,
100,05/07/23 03:00:00 AM,10.455,,,,
101,05/07/23 04:00:00 AM,9.866,,,,
102,05/07/23 05:00:00 AM,9.275,,,,
103,05/07/23 06:00:00 AM,8.182,,,,
104,05/07/23 07:00:00 AM,6.877,,,,
105,05/07/23 08:00:00 AM,8.082,,,,
106,05/07/23 09:00:00 AM,7.882,,,,
107,05/07/23 10:00:00 AM,11.236,,,,
108,05/07/23 11:00:00 AM,10.357,,,,
109,05/07/23 12:00:00 PM,12.110,,,,
110,05/07/23 01:00:00 PM,12.883,,,,
111,05/07/23 02:00:00 PM,13.269,,,,
112,05/07/23 03:00:00 PM,14.613,,,,
113,05/07/23 04:00:00 PM,16.523,,,,
114,05/07/23 05:00:00 PM,15.187,,,,
115,05/07/23 06:00:00 PM,15.282,,,,
116,05/07/23 07:00:00 PM,14.517,,,,
117,05/07/23 08:00:00 PM,9.176,,,,
118,05/07/23 09:00:00 PM,7.179,,,,
119,05/07/23 10:00:00 PM,7.079,,,,
120,05/07/23 11:00:00 PM,6.775,,,,
121,05/08/23 12:00:00 AM,6.775,,,,
122,05/08/23 01:00:00 AM,6.370,,,,
123,05/08/23 02:00:00 AM,5.655,,,,
124,05/08/23 03:00:00 AM,5.141,,,,
125,05/08/23 04:00:00 AM,5.244,,,,
126,05/08/23 05:00:00 AM,2.837,,,,
127,05/08/23 06:00:00 AM,3.683,,,,
128,05/08/23 07:00:00 AM,5.141,,,,
129,05/08/23 08:00:00 AM,9.571,,,,
130,05/08/23 09:00:00 AM,13.173,,,,
131,05/08/23 10:00:00 AM,15.855,,,,
132,05/08/23 11:00:00 AM,17.475,,,,
133,05/08/23 12:00:00 PM,20.519,,,,
134,05/08/23 01:00:00 PM,18.616,,,,
135,05/08/23 02:00:00 PM,21.473,,,,
136,05/08/23 03:00:00 PM,19.377,,,,
137,05/08/23 04:00:00 PM,24.158,,,,
138,05/08/23 05:00:00 PM,22.621,,,,
139,05/08/23 06:00:00 PM,18.901,,,,
140,05/08/23 07:00:00 PM,20.234,,,,
141,05/08/23 08:00:00 PM,17.379,,,,
142,05/08/23 09:00:00 PM,14.996,,,,
143,05/08/23 10:00:00 PM,14.613,,,,
144,05/08/23 11:00:00 PM,12.401,,,,
145,05/09/23 12:00:00 AM,12.690,,,,
146,05/09/23 01:00:00 AM,12.690,,,,
147,05/09/23 02:00:00 AM,11.625,,,,
148,05/09/23 03:00:00 AM,9.275,,,,
149,05/09/23 04:00:00 AM,10.063,,,,
150,05/09/23 05:00:00 AM,9.275,,,,
151,05/09/23 06:00:00 AM,9.373,,,,
152,05/09/23 07:00:00 AM,10.357,,,,
153,05/09/23 08:00:00 AM,15.091,,,,
154,05/09/23 09:00:00 AM,16.808,,,,
155,05/09/23 10:00:00 AM,18.901,,,,
156,05/09/23 11:00:00 AM,22.238,,,,
157,05/09/23 12:00:00 PM,22.812,,,,
158,05/09/23 01:00:00 PM,22.525,,,,
159,05/09/23 02:00:00 PM,26.292,,,,
160,05/09/23 03:00:00 PM,25.416,,,,
161,05/09/23 04:00:00 PM,25.513,,,,
162,05/09/23 05:00:00 PM,20.329,,,,
163,05/09/23 06:00:00 PM,18.711,,,,
164,05/09/23 07:00:00 PM,16.618,,,,
165,05/09/23 08:00:00 PM,12.690,,,,
166,05/09/23 09:00:00 PM,11.041,,,,
167,05/09/23 10:00:00 PM,11.139,,,,
168,05/09/23 11:00:00 PM,10.846,,,,
169,05/10/23 12:00:00 AM,10.063,,,,
170,05/10/23 01:00:00 AM,9.571,,,,
171,05/10/23 02:00:00 AM,9.275,,,,
172,05/10/23 03:00:00 AM,9.275,,,,
173,05/10/23 04:00:00 AM,11.528,,,,
174,05/10/23 05:00:00 AM,11.431,,,,
175,05/10/23 06:00:00 AM,13.269,,,,
176,05/10/23 07:00:00 AM,13.269,,,,
177,05/10/23 08:00:00 AM,11.916,,,,
178,05/10/23 09:00:00 AM,17.950,,,,
179,05/10/23 10:00:00 AM,20.424,,,,
180,05/10/23 11:00:00 AM,21.664,,,,
181,05/10/23 12:00:00 PM,20.805,,,,
182,05/10/23 01:00:00 PM,17.284,,,,
183,05/10/23 02:00:00 PM,16.618,,,,
184,05/10/23 03:00:00 PM,17.379,,,,
