Plot Title: HOBO_3233,,,,,,
#,"Date Time, GMT-06:00","Temp, °C (LGR S/N: 10513233, SEN S/N: 10513233)",Coupler Attached (LGR S/N: 10513233),Host Connected (LGR S/N: 10513233),Stopped (LGR S/N: 10513233),End Of File (LGR S/N: 10513233)
1,02/10/24 04:00:00 PM,3.049,,,,
2,02/10/24 05:00:00 PM,-0.102,,,,
3,02/10/24 06:00:00 PM,-2.261,,,,
4,02/10/24 07:00:00 PM,-2.610,,,,
5,02/10/24 08:00:00 PM,-2.844,,,,
6,02/10/24 09:00:00 PM,-4.393,,,,
7,02/10/24 10:00:00 PM,-4.514,,,,
8,02/10/24 11:00:00 PM,-5.125,,,,
9,02/11/24 12:00:00 AM,-6.499,,,,
10,02/11/24 01:00:00 AM,-7.787,,,,
11,02/11/24 02:00:00 AM,-8.314,,,,
12,02/11/24 03:00:00 AM,-8.982,,,,
13,02/11/24 04:00:00 AM,-10.075,,,,
14,02/11/24 05:00:00 AM,-10.774,,,,
15,02/11/24 06:00:00 AM,-10.916,,,,
16,02/11/24 07:00:00 AM,-11.200,,,,
17,02/11/24 08:00:00 AM,-11.487,,,,
18,02/11/24 09:00:00 AM,-9.937,,,,
19,02/11/24 10:00:00 AM,-7.527,,,,
20,02/11/24 11:00:00 AM,3.049,,,,
21,02/11/24 12:00:00 PM,1.548,,,,
22,02/11/24 01:00:00 PM,0.674,,,,
23,02/11/24 02:00:00 PM,0.893,,,,
24,02/11/24 03:00:00 PM,1.003,,,,
25,02/11/24 04:00:00 PM,5.860,,,,
26,02/11/24 05:00:00 PM,-0.213,,,,
27,02/11/24 06:00:00 PM,-2.145,,,,
28,02/11/24 07:00:00 PM,-4.758,,,,
29,02/11/24 08:00:00 PM,-5.995,,,,
30,02/11/24 09:00:00 PM,-6.499,,,,
31,02/11/24 10:00:00 PM,-6.882,,,,
32,02/11/24 11:00:00 PM,-7.397,,,,
33,02/12/24 12:00:00 AM,-7.657,,,,
34,02/12/24 01:00:00 AM,-7.657,,,,
35,02/12/24 02:00:00 AM,-8.314,,,,
36,02/12/24 03:00:00 AM,-8.580,,,,
37,02/12/24 04:00:00 AM,-8.447,,,,
38,02/12/24 05:00:00 AM,-6.626,,,,
39,02/12/24 06:00:00 AM,-6.626,,,,
40,02/12/24 07:00:00 AM,-9.252,,,,
41,02/12/24 08:00:00 AM,-9.937,,,,
42,02/12/24 09:00:00 AM,-8.847,,,,
43,02/12/24 10:00:00 AM,-6.626,,,,
44,02/12/24 11:00:00 AM,5.244,,,,
45,02/12/24 12:00:00 PM,4.623,,,,
46,02/12/24 01:00:00 PM,4.207,,,,
47,02/12/24 02:00:00 PM,3.261,,,,
48,02/12/24 03:00:00 PM,4.102,,,,
49,02/12/24 04:00:00 PM,8.680,,,,
50,02/12/24 05:00:00 PM,1.764,,,,
51,02/12/24 06:00:00 PM,0.232,,,,
52,02/12/24 07:00:00 PM,-2.727,,,,
53,02/12/24 08:00:00 PM,-4.272,,,,
54,02/12/24 09:00:00 PM,-5.496,,,,
55,02/12/24 10:00:00 PM,-5.372,,,,
56,02/12/24 11:00:00 PM,-6.246,,,,
57,02/13/24 12:00:00 AM,-5.995,,,,
58,02/13/24 01:00:00 AM,-6.373,,,,
59,02/13/24 02:00:00 AM,-6.882,,,,
60,02/13/24 03:00:00 AM,-7.010,,,,
61,02/13/24 04:00:00 AM,-7.138,,,,
62,02/13/24 05:00:00 AM,-7.527,,,,
63,02/13/24 06:00:00 AM,-7.787,,,,
64,02/13/24 07:00:00 AM,-8.182,,,,
65,02/13/24 08:00:00 AM,-7.918,,,,
66,02/13/24 09:00:00 AM,-7.267,,,,
67,02/13/24 10:00:00 AM,-5.745,,,,
68,02/13/24 11:00:00 AM,6.978,,,,
69,02/13/24 12:00:00 PM,5.347,,,,
70,02/13/24 01:00:00 PM,5.141,,,,
71,02/13/24 02:00:00 PM,5.860,,,,
72,02/13/24 03:00:00 PM,7.280,,,,
73,02/13/24 04:00:00 PM,11.625,,,,
74,02/13/24 05:00:00 PM,4.311,,,,
75,02/13/24 06:00:00 PM,1.656,,,,
76,02/13/24 07:00:00 PM,-2.145,,,,
77,02/13/24 08:00:00 PM,-2.962,,,,
78,02/13/24 09:00:00 PM,-3.434,,,,
79,02/13/24 10:00:00 PM,-3.792,,,,
80,02/13/24 11:00:00 PM,-3.672,,,,
81,02/14/24 12:00:00 AM,-3.672,,,,
82,02/14/24 01:00:00 AM,-2.962,,,,
83,02/14/24 02:00:00 AM,-2.727,,,,
84,02/14/24 03:00:00 AM,-3.197,,,,
85,02/14/24 04:00:00 AM,-1.114,,,,
86,02/14/24 05:00:00 AM,-2.727,,,,
87,02/14/24 06:00:00 AM,-3.079,,,,
88,02/14/24 07:00:00 AM,-2.610,,,,
89,02/14/24 08:00:00 AM,-3.316,,,,
90,02/14/24 09:00:00 AM,-3.792,,,,
91,02/14/24 10:00:00 AM,-0.662,,,,
92,02/14/24 11:00:00 AM,9.275,,,,
93,02/14/24 12:00:00 PM,5.962,,,,
94,02/14/24 01:00:00 PM,9.373,,,,
95,02/14/24 02:00:00 PM,7.179,,,,
96,02/14/24 03:00:00 PM,10.259,,,,
97,02/14/24 04:00:00 PM,12.980,,,,
98,02/14/24 05:00:00 PM,6.166,,,,
99,02/14/24 06:00:00 PM,5.037,,,,
100,02/14/24 07:00:00 PM,1.872,,,,
101,02/14/24 08:00:00 PM,1.330,,,,
102,02/14/24 09:00:00 PM,1.548,,,,
103,02/14/24 10:00:00 PM,1.112,,,,
104,02/14/24 11:00:00 PM,0.453,,,,
105,02/15/24 12:00:00 AM,1.112,,,,
106,02/15/24 01:00:00 AM,0.121,,,,
107,02/15/24 02:00:00 AM,-0.774,,,,
108,02/15/24 03:00:00 AM,-2.261,,,,
109,02/15/24 04:00:00 AM,0.453,,,,
110,02/15/24 05:00:00 AM,3.472,,,,
111,02/15/24 06:00:00 AM,3.472,,,,
112,02/15/24 07:00:00 AM,2.303,,,,
113,02/15/24 08:00:00 AM,2.943,,,,
114,02/15/24 09:00:00 AM,1.439,,,,
115,02/15/24 10:00:00 AM,3.788,,,,
116,02/15/24 11:00:00 AM,6.775,,,,
117,02/15/24 12:00:00 PM,9.275,,,,
118,02/15/24 01:00:00 PM,6.268,,,,
119,02/15/24 02:00:00 PM,5.450,,,,
120,02/15/24 03:00:00 PM,10.651,,,,
121,02/15/24 04:00:00 PM,8.481,,,,
122,02/15/24 05:00:00 PM,7.782,,,,
123,02/15/24 06:00:00 PM,6.166,,,,
124,02/15/24 07:00:00 PM,2.943,,,,
125,02/15/24 08:00:00 PM,1.112,,,,
126,02/15/24 09:00:00 PM,1.872,,,,
127,02/15/24 10:00:00 PM,1.439,,,,
128,02/15/24 11:00:00 PM,2.410,,,,
129,02/16/24 12:00:00 AM,2.410,,,,
130,02/16/24 01:00:00 AM,1.656,,,,
131,02/16/24 02:00:00 AM,0.232,,,,
132,02/16/24 03:00:00 AM,-1.456,,,,
133,02/16/24 04:00:00 AM,-2.145,,,,
134,02/16/24 05:00:00 AM,-1.570,,,,
135,02/16/24 06:00:00 AM,-1.001,,,,
136,02/16/24 07:00:00 AM,0.121,,,,
137,02/16/24 08:00:00 AM,-0.549,,,,
138,02/16/24 09:00:00 AM,0.232,,,,
139,02/16/24 10:00:00 AM,2.943,,,,
140,02/16/24 11:00:00 AM,8.182,,,,
141,02/16/24 12:00:00 PM,6.775,,,,
142,02/16/24 01:00:00 PM,5.860,,,,
143,02/16/24 02:00:00 PM,7.682,,,,
144,02/16/24 03:00:00 PM,10.651,,,,
145,02/16/24 04:00:00 PM,12.690,,,,
146,02/16/24 05:00:00 PM,6.471,,,,
