Plot Title: HOBO_361,,,,,,
#,"Date Time, GMT-06:00","Temp, °C (LGR S/N: 10389361, SEN S/N: 10389361)",Coupler Attached (LGR S/N: 10389361),Host Connected (LGR S/N: 10389361),Stopped (LGR S/N: 10389361),End Of File (LGR S/N: 10389361)
1,05/03/23 12:00:00 AM,12.980,,,,
2,05/03/23 01:00:00 AM,12.497,,,,
3,05/03/23 02:00:00 AM,12.594,,,,
4,05/03/23 03:00:00 AM,12.594,,,,
5,05/03/23 04:00:00 AM,12.497,,,,
6,05/03/23 05:00:00 AM,10.455,,,,
7,05/03/23 06:00:00 AM,10.063,,,,
8,05/03/23 07:00:00 AM,10.846,,,,
9,05/03/23 08:00:00 AM,14.900,,,,
10,05/03/23 09:00:00 AM,16.999,,,,
11,05/03/23 10:00:00 AM,18.521,,,,
12,05/03/23 11:00:00 AM,19.662,,,,
13,05/03/23 12:00:00 PM,20.996,,,,
14,05/03/23 01:00:00 PM,21.569,,,,
15,05/03/23 02:00:00 PM,23.484,,,,
16,05/03/23 03:00:00 PM,27.764,,,,
17,05/03/23 04:00:00 PM,26.781,,,,
18,05/03/23 05:00:00 PM,21.282,,,,
19,05/03/23 06:00:00 PM,20.996,,,,
20,05/03/23 07:00:00 PM,18.806,,,,
21,05/03/23 08:00:00 PM,17.094,,,,
22,05/03/23 09:00:00 PM,15.855,,,,
23,05/03/23 10:00:00 PM,16.427,,,,
24,05/03/23 11:00:00 PM,16.523,,,,
25,05/04/23 12:00:00 AM,16.808,,,,
26,05/04/23 01:00:00 AM,16.332,,,,
27,05/04/23 02:00:00 AM,15.282,,,,
28,05/04/23 03:00:00 AM,13.846,,,,
29,05/04/23 04:00:00 AM,12.690,,,,
30,05/04/23 05:00:00 AM,12.497,,,,
31,05/04/23 06:00:00 AM,12.110,,,,
32,05/04/23 07:00:00 AM,11.625,,,,
33,05/04/23 08:00:00 AM,12.207,,,,
34,05/04/23 09:00:00 AM,15.951,,,,
35,05/04/23 10:00:00 AM,18.426,,,,
36,05/04/23 11:00:00 AM,16.523,,,,
37,05/04/23 12:00:00 PM,18.616,,,,
38,05/04/23 01:00:00 PM,20.996,,,,
39,05/04/23 02:00:00 PM,22.142,,,,
40,05/04/23 03:00:00 PM,19.662,,,,
41,05/04/23 04:00:00 PM,25.610,,,,
42,05/04/23 05:00:00 PM,20.424,,,,
43,05/04/23 06:00:00 PM,18.140,,,,
44,05/04/23 07:00:00 PM,16.713,,,,
45,05/04/23 08:00:00 PM,15.187,,,,
46,05/04/23 09:00:00 PM,13.269,,,,
47,05/04/23 10:00:00 PM,12.883,,,,
48,05/04/23 11:00:00 PM,12.207,,,,
49,05/05/23 12:00:00 AM,11.236,,,,
50,05/05/23 01:00:00 AM,10.846,,,,
51,05/05/23 02:00:00 AM,10.846,,,,
52,05/05/23 03:00:00 AM,9.275,,,,
53,05/05/23 04:00:00 AM,8.481,,,,
54,05/05/23 05:00:00 AM,8.481,,,,
55,05/05/23 06:00:00 AM,7.682,,,,
56,05/05/23 07:00:00 AM,8.082,,,,
57,05/05/23 08:00:00 AM,12.883,,,,
58,05/05/23 09:00:00 AM,15.760,,,,
59,05/05/23 10:00:00 AM,12.497,,,,
60,05/05/23 11:00:00 AM,20.234,,,,
61,05/05/23 12:00:00 PM,16.523,,,,
62,05/05/23 01:00:00 PM,16.713,,,,
63,05/05/23 02:00:00 PM,16.808,,,,
64,05/05/23 03:00:00 PM,18.426,,,,
65,05/05/23 04:00:00 PM,21.282,,,,
66,05/05/23 05:00:00 PM,14.996,,,,
67,05/05/23 06:00:00 PM,13.846,,,,
68,05/05/23 07:00:00 PM,13.365,,,,
69,05/05/23 08:00:00 PM,11.916,,,,
70,05/05/23 09:00:00 PM,11.041,,,,
71,05/05/23 10:00:00 PM,10.553,,,,
72,05/05/23 11:00:00 PM,9.176,,,,
73,05/06/23 12:00:00 AM,7.179,,,,
74,05/06/23 01:00:00 AM,8.382,,,,
75,05/06/23 02:00:00 AM,8.182,,,,
76,05/06/23 03:00:00 AM,6.370,,,,
77,05/06/23 04:00:00 AM,5.757,,,,
78,05/06/23 05:00:00 AM,4.934,,,,
79,05/06/23 06:00:00 AM,4.519,,,,
80,05/06/23 07:00:00 AM,4.727,,,,
81,05/06/23 08:00:00 AM,10.748,,,,
82,05/06/23 09:00:00 AM,16.427,,,,
83,05/06/23 10:00:00 AM,13.365,,,,
84,05/06/23 11:00:00 AM,15.951,,,,
85,05/06/23 12:00:00 PM,13.076,,,,
86,05/06/23 01:00:00 PM,14.709,,,,
87,05/06/23 02:00:00 PM,15.664,,,,
88,05/06/23 03:00:00 PM,17.379,,,,
89,05/06/23 04:00:00 PM,15.473,,,,
90,05/06/23 05:00:00 PM,13.750,,,,
91,05/06/23 06:00:00 PM,15.091,,,,
92,05/06/23 07:00:00 PM,14.038,,,,
93,05/06/23 08:00:00 PM,12.207,,,,
94,05/06/23 09:00:00 PM,11.139,,,,
95,05/06/23 10:00:00 PM,11.041,,,,
96,05/06/23 11:00:00 PM,10.944,,,,
97,05/07/23 12:00:00 AM,10.846,,,,
98,05/07/23 01:00:00 AM,10.259,,,,
99,05/07/23 02:00:00 AM,11.139,,,,
100,05/07/23 03:00:00 AM,10.455,,,,
101,05/07/23 04:00:00 AM,9.472,,,,
102,05/07/23 05:00:00 AM,9.373,,,,
103,05/07/23 06:00:00 AM,8.282,,,,
104,05/07/23 07:00:00 AM,6.978,,,,
105,05/07/23 08:00:00 AM,8.082,,,,
106,05/07/23 09:00:00 AM,8.182,,,,
107,05/07/23 10:00:00 AM,11.334,,,,
108,05/07/23 11:00:00 AM,10.357,,,,
109,05/07/23 12:00:00 PM,11.916,,,,
110,05/07/23 01:00:00 PM,13.173,,,,
111,05/07/23 02:00:00 PM,13.750,,,,
112,05/07/23 03:00:00 PM,14.709,,,,
113,05/07/23 04:00:00 PM,16.523,,,,
114,05/07/23 05:00:00 PM,14.804,,,,
115,05/07/23 06:00:00 PM,13.750,,,,
116,05/07/23 07:00:00 PM,12.401,,,,
117,05/07/23 08:00:00 PM,10.651,,,,
118,05/07/23 09:00:00 PM,10.553,,,,
119,05/07/23 10:00:00 PM,10.455,,,,
120,05/07/23 11:00:00 PM,9.768,,,,
121,05/08/23 12:00:00 AM,9.669,,,,
122,05/08/23 01:00:00 AM,9.373,,,,
123,05/08/23 02:00:00 AM,7.882,,,,
124,05/08/23 03:00:00 AM,8.680,,,,
125,05/08/23 04:00:00 AM,7.682,,,,
126,05/08/23 05:00:00 AM,6.978,,,,
127,05/08/23 06:00:00 AM,7.381,,,,
128,05/08/23 07:00:00 AM,9.373,,,,
129,05/08/23 08:00:00 AM,11.819,,,,
